,dataset,type,file_path,file_name,actual_class,actual_classname,clip_pred_class,clip_pred_classname,cos_sim,delta_sim,sim_0,sim_1,clf_pred_class,clf_pred_classname,y_conf,correct,clf_pred_class_mix,clf_pred_classname_mix,y_conf_mix,correct_mix
867,poc/woof,train,poc\woof\train\n02087394\n02087394_8754.JPEG,n02087394_8754.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,22.357419967651367,6.03965950012207,22.357419967651367,16.317760467529297,n02087394,Rhodesian ridgeback,0.99994135,1,n02087394,Rhodesian ridgeback,0.9999466,1
868,poc/woof,train,poc\woof\train\n02087394\n02087394_8778.JPEG,n02087394_8778.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.915889739990234,8.156984329223633,26.915889739990234,18.7589054107666,n02087394,Rhodesian ridgeback,0.99972385,1,n02087394,Rhodesian ridgeback,0.9973484,1
869,poc/woof,train,poc\woof\train\n02087394\n02087394_8788.JPEG,n02087394_8788.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.7639102935791,10.771135330200195,29.7639102935791,18.992774963378903,n02087394,Rhodesian ridgeback,0.9999192,1,n02087394,Rhodesian ridgeback,0.99994755,1
870,poc/woof,train,poc\woof\train\n02087394\n02087394_8809.JPEG,n02087394_8809.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.93437385559082,11.457332611083984,28.93437385559082,17.477041244506836,n02087394,Rhodesian ridgeback,0.9876331,1,n02087394,Rhodesian ridgeback,0.9998431,1
871,poc/woof,train,poc\woof\train\n02087394\n02087394_8823.JPEG,n02087394_8823.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,23.862682342529297,11.15834903717041,23.862682342529297,12.704333305358888,n02087394,Rhodesian ridgeback,0.9991566,1,n02087394,Rhodesian ridgeback,0.9965886,1
872,poc/woof,train,poc\woof\train\n02087394\n02087394_883.JPEG,n02087394_883.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.1542911529541,6.282964706420898,26.1542911529541,19.871326446533203,n02087394,Rhodesian ridgeback,0.9977859,1,n02087394,Rhodesian ridgeback,0.9997956,1
873,poc/woof,train,poc\woof\train\n02087394\n02087394_8863.JPEG,n02087394_8863.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.53146171569824,9.686233520507812,28.53146171569824,18.84522819519043,n02087394,Rhodesian ridgeback,0.99990225,1,n02087394,Rhodesian ridgeback,0.9957457,1
874,poc/woof,train,poc\woof\train\n02087394\n02087394_8866.JPEG,n02087394_8866.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,18.96128273010254,3.531225204467773,18.96128273010254,15.430057525634766,n02087394,Rhodesian ridgeback,0.9988457,1,n02087394,Rhodesian ridgeback,0.98831767,1
875,poc/woof,train,poc\woof\train\n02087394\n02087394_8868.JPEG,n02087394_8868.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.0945987701416,12.592840194702148,31.0945987701416,18.501758575439453,n02087394,Rhodesian ridgeback,0.99999475,1,n02087394,Rhodesian ridgeback,0.9999161,1
876,poc/woof,train,poc\woof\train\n02087394\n02087394_889.JPEG,n02087394_889.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.497360229492188,13.406551361083984,31.497360229492188,18.090808868408203,n02087394,Rhodesian ridgeback,0.999967,1,n02087394,Rhodesian ridgeback,0.9999957,1
877,poc/woof,train,poc\woof\train\n02087394\n02087394_8894.JPEG,n02087394_8894.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.996803283691406,13.242000579833984,30.996803283691406,17.754802703857422,n02087394,Rhodesian ridgeback,0.99928814,1,n02087394,Rhodesian ridgeback,0.9998105,1
878,poc/woof,train,poc\woof\train\n02087394\n02087394_8903.JPEG,n02087394_8903.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.998767852783203,8.607553482055664,25.998767852783203,17.39121437072754,n02087394,Rhodesian ridgeback,0.9999999,1,n02087394,Rhodesian ridgeback,0.9999993,1
879,poc/woof,train,poc\woof\train\n02087394\n02087394_8914.JPEG,n02087394_8914.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.64217567443848,12.092914581298828,30.64217567443848,18.54926109313965,n02087394,Rhodesian ridgeback,0.9999958,1,n02087394,Rhodesian ridgeback,0.9999908,1
880,poc/woof,train,poc\woof\train\n02087394\n02087394_8935.JPEG,n02087394_8935.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.633745193481445,14.257254600524902,29.633745193481445,15.376490592956545,n02087394,Rhodesian ridgeback,0.9976457,1,n02087394,Rhodesian ridgeback,0.9997116,1
881,poc/woof,train,poc\woof\train\n02087394\n02087394_8957.JPEG,n02087394_8957.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.56587219238281,10.696435928344728,28.56587219238281,17.869436264038086,n02087394,Rhodesian ridgeback,0.9980514,1,n02087394,Rhodesian ridgeback,0.9971418,1
882,poc/woof,train,poc\woof\train\n02087394\n02087394_8968.JPEG,n02087394_8968.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.60993003845215,13.246136665344238,26.60993003845215,13.36379337310791,n02087394,Rhodesian ridgeback,0.9999168,1,n02087394,Rhodesian ridgeback,0.99999213,1
883,poc/woof,train,poc\woof\train\n02087394\n02087394_898.JPEG,n02087394_898.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.604679107666016,11.544073104858398,27.604679107666016,16.060606002807617,n02087394,Rhodesian ridgeback,0.99999976,1,n02087394,Rhodesian ridgeback,0.99999917,1
884,poc/woof,train,poc\woof\train\n02087394\n02087394_8988.JPEG,n02087394_8988.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.52399063110352,10.55526351928711,28.52399063110352,17.968727111816406,n02087394,Rhodesian ridgeback,0.99999905,1,n02087394,Rhodesian ridgeback,0.9999639,1
885,poc/woof,train,poc\woof\train\n02087394\n02087394_8993.JPEG,n02087394_8993.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.25796890258789,11.279507637023926,26.25796890258789,14.978461265563965,n02087394,Rhodesian ridgeback,0.9989986,1,n02087394,Rhodesian ridgeback,0.9156801,1
886,poc/woof,train,poc\woof\train\n02087394\n02087394_8999.JPEG,n02087394_8999.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.44175338745117,11.911767959594728,28.44175338745117,16.529985427856445,n02087394,Rhodesian ridgeback,0.9999616,1,n02087394,Rhodesian ridgeback,0.999169,1
887,poc/woof,train,poc\woof\train\n02087394\n02087394_9039.JPEG,n02087394_9039.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.23639869689941,13.820371627807615,31.23639869689941,17.416027069091797,n02087394,Rhodesian ridgeback,1.0,1,n02087394,Rhodesian ridgeback,0.99999046,1
888,poc/woof,train,poc\woof\train\n02087394\n02087394_9044.JPEG,n02087394_9044.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.455894470214844,6.726541519165039,25.455894470214844,18.729352951049805,n02087394,Rhodesian ridgeback,0.99606055,1,n02087394,Rhodesian ridgeback,0.99895275,1
889,poc/woof,train,poc\woof\train\n02087394\n02087394_9048.JPEG,n02087394_9048.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.23495483398437,11.706260681152344,29.23495483398437,17.52869415283203,n02087394,Rhodesian ridgeback,0.99587077,1,n02087394,Rhodesian ridgeback,0.9999927,1
890,poc/woof,train,poc\woof\train\n02087394\n02087394_9055.JPEG,n02087394_9055.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.67865562438965,13.04279327392578,31.67865562438965,18.635862350463867,n02087394,Rhodesian ridgeback,0.99999905,1,n02087394,Rhodesian ridgeback,0.9999304,1
891,poc/woof,train,poc\woof\train\n02087394\n02087394_9089.JPEG,n02087394_9089.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,20.127824783325195,3.519580841064453,20.127824783325195,16.608243942260742,n02087394,Rhodesian ridgeback,0.9927205,1,n02087394,Rhodesian ridgeback,0.9971757,1
892,poc/woof,train,poc\woof\train\n02087394\n02087394_909.JPEG,n02087394_909.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.121679306030277,10.493719100952148,29.121679306030277,18.627960205078125,n02087394,Rhodesian ridgeback,0.99998534,1,n02087394,Rhodesian ridgeback,0.99999595,1
893,poc/woof,train,poc\woof\train\n02087394\n02087394_9097.JPEG,n02087394_9097.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,34.529937744140625,11.630495071411133,34.529937744140625,22.89944267272949,n02087394,Rhodesian ridgeback,0.9998735,1,n02087394,Rhodesian ridgeback,0.99999523,1
894,poc/woof,train,poc\woof\train\n02087394\n02087394_9114.JPEG,n02087394_9114.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.935232162475582,9.622596740722656,26.935232162475582,17.31263542175293,n02087394,Rhodesian ridgeback,0.9921433,1,n02087394,Rhodesian ridgeback,0.9966538,1
895,poc/woof,train,poc\woof\train\n02087394\n02087394_9125.JPEG,n02087394_9125.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.315820693969727,7.83210563659668,25.315820693969727,17.483715057373047,n02087394,Rhodesian ridgeback,0.99934214,1,n02087394,Rhodesian ridgeback,0.99972004,1
896,poc/woof,train,poc\woof\train\n02087394\n02087394_9126.JPEG,n02087394_9126.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.45100975036621,13.718188285827637,29.45100975036621,15.732821464538574,n02087394,Rhodesian ridgeback,0.99960345,1,n02087394,Rhodesian ridgeback,0.9999975,1
897,poc/woof,train,poc\woof\train\n02087394\n02087394_9128.JPEG,n02087394_9128.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.63374900817871,13.801802635192873,28.63374900817871,14.83194637298584,n02087394,Rhodesian ridgeback,0.99991024,1,n02087394,Rhodesian ridgeback,0.9999999,1
898,poc/woof,train,poc\woof\train\n02087394\n02087394_9164.JPEG,n02087394_9164.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.015949249267575,10.422439575195312,29.015949249267575,18.593509674072266,n02087394,Rhodesian ridgeback,1.0,1,n02087394,Rhodesian ridgeback,1.0,1
899,poc/woof,train,poc\woof\train\n02087394\n02087394_9189.JPEG,n02087394_9189.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.916730880737305,19.280816078186035,31.916730880737305,12.63591480255127,n02087394,Rhodesian ridgeback,0.9999888,1,n02087394,Rhodesian ridgeback,0.9999988,1
900,poc/woof,train,poc\woof\train\n02087394\n02087394_9206.JPEG,n02087394_9206.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.00875663757324,12.815553665161133,31.00875663757324,18.19320297241211,n02087394,Rhodesian ridgeback,0.9963045,1,n02087394,Rhodesian ridgeback,0.99999654,1
901,poc/woof,train,poc\woof\train\n02087394\n02087394_9209.JPEG,n02087394_9209.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,22.550128936767575,6.744627952575684,22.550128936767575,15.805500984191896,n02087394,Rhodesian ridgeback,0.9448843,1,n02087394,Rhodesian ridgeback,0.99693644,1
902,poc/woof,train,poc\woof\train\n02087394\n02087394_9263.JPEG,n02087394_9263.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.30010986328125,5.958635330200195,27.30010986328125,21.34147453308105,n02087394,Rhodesian ridgeback,0.99999976,1,n02087394,Rhodesian ridgeback,1.0,1
903,poc/woof,train,poc\woof\train\n02087394\n02087394_9267.JPEG,n02087394_9267.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,32.70576095581055,9.800277709960938,32.70576095581055,22.90548324584961,n02087394,Rhodesian ridgeback,0.9999678,1,n02087394,Rhodesian ridgeback,0.9999993,1
904,poc/woof,train,poc\woof\train\n02087394\n02087394_9306.JPEG,n02087394_9306.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.453350067138672,8.728742599487305,28.453350067138672,19.724607467651367,n02087394,Rhodesian ridgeback,0.99804235,1,n02087394,Rhodesian ridgeback,0.9999962,1
905,poc/woof,train,poc\woof\train\n02087394\n02087394_9307.JPEG,n02087394_9307.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.791160583496094,13.787191390991213,29.791160583496094,16.003969192504883,n02087394,Rhodesian ridgeback,0.9999951,1,n02087394,Rhodesian ridgeback,0.99987614,1
906,poc/woof,train,poc\woof\train\n02087394\n02087394_9308.JPEG,n02087394_9308.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,24.57312774658203,6.558780670166016,24.57312774658203,18.014347076416016,n02087394,Rhodesian ridgeback,0.99317485,1,n02087394,Rhodesian ridgeback,0.99295384,1
907,poc/woof,train,poc\woof\train\n02087394\n02087394_9313.JPEG,n02087394_9313.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.806018829345703,8.341388702392578,29.806018829345703,21.464630126953125,n02087394,Rhodesian ridgeback,0.994009,1,n02087394,Rhodesian ridgeback,0.9999883,1
908,poc/woof,train,poc\woof\train\n02087394\n02087394_9343.JPEG,n02087394_9343.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.761964797973636,15.48130989074707,29.761964797973636,14.280654907226562,n02087394,Rhodesian ridgeback,0.99582326,1,n02087394,Rhodesian ridgeback,0.9917576,1
909,poc/woof,train,poc\woof\train\n02087394\n02087394_9354.JPEG,n02087394_9354.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,34.057090759277344,11.38345718383789,34.057090759277344,22.673633575439453,n02087394,Rhodesian ridgeback,0.9999672,1,n02087394,Rhodesian ridgeback,0.9974995,1
910,poc/woof,train,poc\woof\train\n02087394\n02087394_9358.JPEG,n02087394_9358.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.830854415893555,8.713354110717773,26.830854415893555,18.11750030517578,n02087394,Rhodesian ridgeback,0.97086066,1,n02087394,Rhodesian ridgeback,0.99945015,1
911,poc/woof,train,poc\woof\train\n02087394\n02087394_9364.JPEG,n02087394_9364.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,21.83572006225586,3.019586563110352,21.83572006225586,18.816133499145508,n02087394,Rhodesian ridgeback,0.9963295,1,n02087394,Rhodesian ridgeback,0.9940515,1
912,poc/woof,train,poc\woof\train\n02087394\n02087394_9369.JPEG,n02087394_9369.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.11123275756836,5.600337982177734,26.11123275756836,20.510894775390625,n02087394,Rhodesian ridgeback,0.9999987,1,n02087394,Rhodesian ridgeback,1.0,1
913,poc/woof,train,poc\woof\train\n02087394\n02087394_9374.JPEG,n02087394_9374.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.88935089111328,10.147188186645508,27.88935089111328,17.742162704467773,n02087394,Rhodesian ridgeback,0.9999466,1,n02087394,Rhodesian ridgeback,0.99633884,1
914,poc/woof,train,poc\woof\train\n02087394\n02087394_9444.JPEG,n02087394_9444.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.031831741333008,10.42181396484375,29.031831741333008,18.610017776489254,n02087394,Rhodesian ridgeback,0.99999785,1,n02087394,Rhodesian ridgeback,0.9999368,1
915,poc/woof,train,poc\woof\train\n02087394\n02087394_9446.JPEG,n02087394_9446.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,32.83448028564453,12.334112167358398,32.83448028564453,20.500368118286133,n02087394,Rhodesian ridgeback,0.9999604,1,n02087394,Rhodesian ridgeback,0.9999969,1
916,poc/woof,train,poc\woof\train\n02087394\n02087394_9449.JPEG,n02087394_9449.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.45733070373535,12.236408233642578,29.45733070373535,17.220922470092773,n02087394,Rhodesian ridgeback,0.9999912,1,n02087394,Rhodesian ridgeback,0.9999298,1
917,poc/woof,train,poc\woof\train\n02087394\n02087394_9497.JPEG,n02087394_9497.JPEG,n02087394,Rhodesian ridgeback,n02088364,beagle,20.228628158569336,-2.189847946166992,18.038780212402344,20.228628158569336,n02087394,Rhodesian ridgeback,0.9999999,1,n02087394,Rhodesian ridgeback,0.9999993,1
918,poc/woof,train,poc\woof\train\n02087394\n02087394_9526.JPEG,n02087394_9526.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,33.2225341796875,10.953935623168944,33.2225341796875,22.268598556518555,n02087394,Rhodesian ridgeback,0.9999689,1,n02087394,Rhodesian ridgeback,0.9999448,1
919,poc/woof,train,poc\woof\train\n02087394\n02087394_9537.JPEG,n02087394_9537.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,35.48639297485352,16.892744064331055,35.48639297485352,18.59364891052246,n02087394,Rhodesian ridgeback,0.9902519,1,n02087394,Rhodesian ridgeback,0.998209,1
920,poc/woof,train,poc\woof\train\n02087394\n02087394_9558.JPEG,n02087394_9558.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,24.2993106842041,6.426492691040039,24.2993106842041,17.872817993164062,n02087394,Rhodesian ridgeback,0.99288553,1,n02087394,Rhodesian ridgeback,0.9992787,1
921,poc/woof,train,poc\woof\train\n02087394\n02087394_9564.JPEG,n02087394_9564.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,23.757556915283203,7.774785995483398,23.757556915283203,15.982770919799805,n02087394,Rhodesian ridgeback,0.99994576,1,n02087394,Rhodesian ridgeback,0.9995759,1
922,poc/woof,train,poc\woof\train\n02087394\n02087394_967.JPEG,n02087394_967.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,24.575498580932617,6.951026916503906,24.575498580932617,17.62447166442871,n02087394,Rhodesian ridgeback,0.9996364,1,n02087394,Rhodesian ridgeback,0.999772,1
923,poc/woof,train,poc\woof\train\n02087394\n02087394_9674.JPEG,n02087394_9674.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.730939865112305,8.965675354003906,25.730939865112305,16.7652645111084,n02087394,Rhodesian ridgeback,0.9999199,1,n02087394,Rhodesian ridgeback,0.9999826,1
924,poc/woof,train,poc\woof\train\n02087394\n02087394_9675.JPEG,n02087394_9675.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.252819061279297,14.928138732910156,29.252819061279297,14.32468032836914,n02087394,Rhodesian ridgeback,0.999816,1,n02087394,Rhodesian ridgeback,1.0,1
925,poc/woof,train,poc\woof\train\n02087394\n02087394_9678.JPEG,n02087394_9678.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.84970092773437,11.425546646118164,28.84970092773437,17.42415428161621,n02087394,Rhodesian ridgeback,0.9994104,1,n02087394,Rhodesian ridgeback,0.99999785,1
926,poc/woof,train,poc\woof\train\n02087394\n02087394_9679.JPEG,n02087394_9679.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.331689834594727,9.469903945922852,26.331689834594727,16.861785888671875,n02087394,Rhodesian ridgeback,0.9999391,1,n02087394,Rhodesian ridgeback,0.9999958,1
927,poc/woof,train,poc\woof\train\n02087394\n02087394_9686.JPEG,n02087394_9686.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,22.24867248535156,4.8592071533203125,22.24867248535156,17.38946533203125,n02087394,Rhodesian ridgeback,0.9728099,1,n02087394,Rhodesian ridgeback,0.99671775,1
928,poc/woof,train,poc\woof\train\n02087394\n02087394_9689.JPEG,n02087394_9689.JPEG,n02087394,Rhodesian ridgeback,n02088364,beagle,18.560964584350582,-0.2719268798828125,18.289037704467773,18.560964584350582,n02087394,Rhodesian ridgeback,0.9974934,1,n02087394,Rhodesian ridgeback,0.9999229,1
929,poc/woof,train,poc\woof\train\n02087394\n02087394_9693.JPEG,n02087394_9693.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.31676483154297,12.814875602722168,27.31676483154297,14.5018892288208,n02087394,Rhodesian ridgeback,0.96155405,1,n02087394,Rhodesian ridgeback,0.9999933,1
930,poc/woof,train,poc\woof\train\n02087394\n02087394_9695.JPEG,n02087394_9695.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.61554336547852,10.832550048828123,30.61554336547852,19.78299331665039,n02087394,Rhodesian ridgeback,0.9996141,1,n02087394,Rhodesian ridgeback,0.99980253,1
931,poc/woof,train,poc\woof\train\n02087394\n02087394_9698.JPEG,n02087394_9698.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,23.21291732788086,3.004623413085937,23.21291732788086,20.20829391479492,n02087394,Rhodesian ridgeback,0.9988298,1,n02087394,Rhodesian ridgeback,0.998961,1
932,poc/woof,train,poc\woof\train\n02087394\n02087394_9704.JPEG,n02087394_9704.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.847665786743164,12.95003890991211,27.847665786743164,14.897626876831056,n02087394,Rhodesian ridgeback,1.0,1,n02087394,Rhodesian ridgeback,1.0,1
933,poc/woof,train,poc\woof\train\n02087394\n02087394_9829.JPEG,n02087394_9829.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,20.535701751708984,1.5098285675048828,20.535701751708984,19.0258731842041,n02087394,Rhodesian ridgeback,0.9926519,1,n02087394,Rhodesian ridgeback,0.9993777,1
934,poc/woof,train,poc\woof\train\n02087394\n02087394_9834.JPEG,n02087394_9834.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.68850517272949,6.917026519775391,25.68850517272949,18.7714786529541,n02087394,Rhodesian ridgeback,0.9999769,1,n02087394,Rhodesian ridgeback,0.9999871,1
935,poc/woof,train,poc\woof\train\n02087394\n02087394_9849.JPEG,n02087394_9849.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,19.36858367919922,1.2601890563964844,19.36858367919922,18.10839462280273,n02087394,Rhodesian ridgeback,0.9995468,1,n02087394,Rhodesian ridgeback,0.9959869,1
936,poc/woof,train,poc\woof\train\n02087394\n02087394_9855.JPEG,n02087394_9855.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.35574531555176,12.631898880004885,31.35574531555176,18.723846435546875,n02087394,Rhodesian ridgeback,1.0,1,n02087394,Rhodesian ridgeback,1.0,1
937,poc/woof,train,poc\woof\train\n02087394\n02087394_9875.JPEG,n02087394_9875.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,21.14278030395508,2.597379684448242,21.14278030395508,18.54540061950684,n02087394,Rhodesian ridgeback,0.9999788,1,n02087394,Rhodesian ridgeback,0.99999297,1
938,poc/woof,train,poc\woof\train\n02087394\n02087394_9897.JPEG,n02087394_9897.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.718957901000977,14.431886672973633,30.718957901000977,16.287071228027344,n02087394,Rhodesian ridgeback,0.9993697,1,n02087394,Rhodesian ridgeback,0.99998736,1
939,poc/woof,train,poc\woof\train\n02087394\n02087394_9938.JPEG,n02087394_9938.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.516807556152344,11.441347122192385,28.516807556152344,17.07546043395996,n02087394,Rhodesian ridgeback,0.9998216,1,n02087394,Rhodesian ridgeback,0.9995154,1
940,poc/woof,train,poc\woof\train\n02087394\n02087394_9966.JPEG,n02087394_9966.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.441850662231445,11.760398864746094,29.441850662231445,17.68145179748535,n02087394,Rhodesian ridgeback,0.9999765,1,n02087394,Rhodesian ridgeback,1.0,1
941,poc/woof,train,poc\woof\train\n02087394\n02087394_9973.JPEG,n02087394_9973.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.10281562805176,7.771078109741211,27.10281562805176,19.331737518310547,n02087394,Rhodesian ridgeback,0.9998859,1,n02087394,Rhodesian ridgeback,0.9998398,1
942,poc/woof,train,poc\woof\train\n02088364\ILSVRC2012_val_00000599.JPEG,ILSVRC2012_val_00000599.JPEG,n02088364,beagle,n02088364,beagle,29.65706825256348,-14.367157936096191,15.289910316467283,29.65706825256348,n02088364,beagle,0.9948768,1,n02088364,beagle,0.99805117,1
943,poc/woof,train,poc\woof\train\n02088364\ILSVRC2012_val_00002079.JPEG,ILSVRC2012_val_00002079.JPEG,n02088364,beagle,n02088364,beagle,28.439393997192383,-13.045302391052246,15.394091606140137,28.439393997192383,n02088364,beagle,0.9999913,1,n02088364,beagle,0.9969119,1
944,poc/woof,train,poc\woof\train\n02088364\ILSVRC2012_val_00008435.JPEG,ILSVRC2012_val_00008435.JPEG,n02088364,beagle,n02088364,beagle,27.81982040405273,-14.322174072265623,13.49764633178711,27.81982040405273,n02088364,beagle,0.98075587,1,n02088364,beagle,0.99675673,1
945,poc/woof,train,poc\woof\train\n02088364\ILSVRC2012_val_00008675.JPEG,ILSVRC2012_val_00008675.JPEG,n02088364,beagle,n02088364,beagle,27.40704727172852,-15.213106155395508,12.193941116333008,27.40704727172852,n02088364,beagle,0.84082454,1,n02088364,beagle,0.980803,1
946,poc/woof,train,poc\woof\train\n02088364\ILSVRC2012_val_00009664.JPEG,ILSVRC2012_val_00009664.JPEG,n02088364,beagle,n02088364,beagle,25.41056060791016,-17.719852447509766,7.690708160400391,25.41056060791016,n02088364,beagle,0.9992447,1,n02088364,beagle,0.9999728,1
947,poc/woof,train,poc\woof\train\n02088364\ILSVRC2012_val_00011384.JPEG,ILSVRC2012_val_00011384.JPEG,n02088364,beagle,n02088364,beagle,28.88833236694336,-9.547998428344728,19.340333938598636,28.88833236694336,n02088364,beagle,0.9996424,1,n02088364,beagle,0.9997956,1
948,poc/woof,train,poc\woof\train\n02088364\ILSVRC2012_val_00011719.JPEG,ILSVRC2012_val_00011719.JPEG,n02088364,beagle,n02088364,beagle,27.569753646850582,-13.3396635055542,14.230090141296388,27.569753646850582,n02088364,beagle,0.9989022,1,n02088364,beagle,0.99893874,1
949,poc/woof,train,poc\woof\train\n02088364\ILSVRC2012_val_00012235.JPEG,ILSVRC2012_val_00012235.JPEG,n02088364,beagle,n02088364,beagle,27.40729713439941,-10.125328063964844,17.28196907043457,27.40729713439941,n02088364,beagle,0.94402456,1,n02088364,beagle,0.999605,1
950,poc/woof,train,poc\woof\train\n02088364\ILSVRC2012_val_00016656.JPEG,ILSVRC2012_val_00016656.JPEG,n02088364,beagle,n02088364,beagle,34.10874938964844,-14.348215103149414,19.760534286499023,34.10874938964844,n02088364,beagle,0.9990871,1,n02088364,beagle,0.9999614,1
951,poc/woof,train,poc\woof\train\n02088364\ILSVRC2012_val_00017873.JPEG,ILSVRC2012_val_00017873.JPEG,n02088364,beagle,n02088364,beagle,22.27829933166504,-3.216415405273437,19.0618839263916,22.27829933166504,n02088364,beagle,0.99700195,1,n02088364,beagle,0.9996822,1
